"Name","PFS","Source","Rarity","Traits","Category","Subcategory","Level","Price","Bulk","Spoilers?"
"<u><a href=""Equipment.aspx?ID=1410"">Djezet Mass</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","—","600 gp","L","—"
"<u><a href=""Equipment.aspx?ID=1419"">Noqual Chunk</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","—","600 gp","L","—"
"<u><a href=""Equipment.aspx?ID=776"">Sovereign Steel Chunk</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=40"" title=""Legends"">Legends</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","—","700 gp","L","—"
"<u><a href=""Equipment.aspx?ID=897"">Warpglass Chunk</a></u>","—","<u><a href=""Sources.aspx?ID=54"" title=""Pathfinder #162: Ruins of the Radiant Siege"">Pathfinder #162</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","—","800 gp","L","—"
"<u><a href=""Equipment.aspx?ID=276"">Orichalcum Chunk</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","—","1,000 gp","L","—"
"<u><a href=""Equipment.aspx?ID=1405"">Abysium Ingot</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","—","4,500 gp","1","—"
"<u><a href=""Equipment.aspx?ID=271"">Adamantine Ingot</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","—","5,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=273"">Darkwood Lumber</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","—","5,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=275"">Mithral Ingot</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","—","5,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=1423"">Siccatite Ingot</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","—","5,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=1415"">Inubrix Ingot</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","—","5,500 gp","—","—"
"<u><a href=""Equipment.aspx?ID=1410"">Djezet Alloy Ingot</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","—","6,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=1419"">Noqual Ingot</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","—","6,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=776"">Sovereign Steel Ingot</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=40"" title=""Legends"">Legends</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","—","7,000 gp","L","—"
"<u><a href=""Equipment.aspx?ID=897"">Warpglass Ingot</a></u>","—","<u><a href=""Sources.aspx?ID=54"" title=""Pathfinder #162: Ruins of the Radiant Siege"">Pathfinder #162</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","—","8,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=276"">Orichalcum Ingot</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","—","10,000 gp","1","—"
"<u><a href=""Equipment.aspx?ID=272"">Cold Iron Object (Low-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","2","20 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=277"">Silver Object (Low-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","2","20 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=272"">Cold Iron Object (Standard-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","7","250 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=277"">Silver Object (Standard-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","7","250 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=271"">Adamantine Object (Standard-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","8","350 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=273"">Darkwood Object (Standard-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","8","350 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=274"">Dragonhide Object (Standard-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","8","350 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=275"">Mithral Object (Standard-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","8","350 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=1423"">Siccatite Object (Standard-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","8","350 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=1410"">Djezet Alloy Object (Standard-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","8","400 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=1415"">Inubrix Object (Standard-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","8","400 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=1419"">Noqual Object (Standard-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","8","400 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=1405"">Abysium Object (Standard-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","8","450 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=776"">Sovereign Steel Object (Standard-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=40"" title=""Legends"">Legends</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","9","500 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=1474"">Grisantian Hide Object (Standard-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=107"" title=""Monsters of Myth"">Monsters of Myth</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","12","1,200 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=272"">Cold Iron Object (High-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","15","4,500 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=277"">Silver Object (High-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","15","4,500 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=271"">Adamantine Object (High-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","16","6,000 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=273"">Darkwood Object (High-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","16","6,000 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=274"">Dragonhide Object (High-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","16","6,000 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=275"">Mithral Object (High-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","16","6,000 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=1423"">Siccatite Object (High-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","16","6,000 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=1415"">Inubrix Object (High-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","16","6,500 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=1410"">Djezet Alloy Object (High-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","16","7,000 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=1419"">Noqual Object (High-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","16","7,000 gp (per Bulk)","—","—"
"<u><a href=""Equipment.aspx?ID=1405"">Abysium Object (High-Grade)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=131"">Precious</a></u>","<u><a href=""Equipment.aspx?Category=22"">Materials</a></u>","—","16","7,500 gp (per Bulk)","—","—"
